Lat(X),Lng(Y),Elevation(Z)
27.9967793,86.90578626530612,7316.0
27.9977997,86.90578626530612,7245.0
27.9988201,86.90578626530612,7174.0
27.9998405,86.90578626530612,7105.0
28.0008609,86.90578626530612,7015.0
28.0018813,86.90578626530612,6912.0
28.0029017,86.90578626530612,6792.0
28.0039221,86.90578626530612,6646.0
28.0049426,86.90578626530612,6553.0
28.005963,86.90578626530612,6457.0
28.0069834,86.90578626530612,6342.0
28.0080038,86.90578626530612,6224.0
28.0090242,86.90578626530612,6166.0
28.0100446,86.90578626530612,6144.0
28.011065,86.90578626530612,6133.0
27.961065,86.90680667346939,7221.0
27.9620854,86.90680667346939,7239.0
27.9631058,86.90680667346939,7195.0
27.9641262,86.90680667346939,7093.0
27.9651466,86.90680667346939,7000.0
27.966167,86.90680667346939,6905.0
27.9671874,86.90680667346939,6800.0
27.9682079,86.90680667346939,6734.0
27.9692283,86.90680667346939,6693.0
27.9702487,86.90680667346939,6670.0
27.9712691,86.90680667346939,6638.0
27.9722895,86.90680667346939,6623.0
27.9733099,86.90680667346939,6620.0
27.9743303,86.90680667346939,6608.0
27.9753507,86.90680667346939,6590.0
27.9763711,86.90680667346939,6565.0
27.9773915,86.90680667346939,6532.0
27.9784119,86.90680667346939,6511.0
27.9794323,86.90680667346939,6518.0
27.9804528,86.90680667346939,6538.0
27.9814732,86.90680667346939,6588.0
27.9824936,86.90680667346939,6655.0
27.983514,86.90680667346939,6734.0
27.9845344,86.90680667346939,6816.0
27.9855548,86.90680667346939,6899.0
27.9865752,86.90680667346939,6971.0
27.9875956,86.90680667346939,7034.0
27.988616,86.90680667346939,7093.0
27.9896364,86.90680667346939,7170.0
27.9906568,86.90680667346939,7261.0
27.9916772,86.90680667346939,7350.0
27.9926977,86.90680667346939,7472.0
27.9937181,86.90680667346939,7534.0
27.9947385,86.90680667346939,7482.0
27.9957589,86.90680667346939,7395.0
27.9967793,86.90680667346939,7331.0
27.9977997,86.90680667346939,7264.0
27.9988201,86.90680667346939,7205.0
27.9998405,86.90680667346939,7131.0
28.0008609,86.90680667346939,7042.0
28.0018813,86.90680667346939,6934.0
28.0029017,86.90680667346939,6811.0
28.0039221,86.90680667346939,6670.0
28.0049426,86.90680667346939,6567.0
28.005963,86.90680667346939,6478.0
28.0069834,86.90680667346939,6367.0
28.0080038,86.90680667346939,6236.0
28.0090242,86.90680667346939,6183.0
28.0100446,86.90680667346939,6153.0
28.011065,86.90680667346939,6140.0
27.961065,86.90782708163265,7207.0
27.9620854,86.90782708163265,7198.0
27.9631058,86.90782708163265,7155.0
27.9641262,86.90782708163265,7066.0
27.9651466,86.90782708163265,6973.0
27.966167,86.90782708163265,6888.0
27.9671874,86.90782708163265,6795.0
27.9682079,86.90782708163265,6723.0
27.9692283,86.90782708163265,6694.0
27.9702487,86.90782708163265,6675.0
27.9712691,86.90782708163265,6644.0
27.9722895,86.90782708163265,6621.0
27.9733099,86.90782708163265,6618.0
27.9743303,86.90782708163265,6608.0
27.9753507,86.90782708163265,6584.0
27.9763711,86.90782708163265,6566.0
27.9773915,86.90782708163265,6543.0
27.9784119,86.90782708163265,6533.0
27.9794323,86.90782708163265,6548.0
27.9804528,86.90782708163265,6585.0
27.9814732,86.90782708163265,6649.0
27.9824936,86.90782708163265,6724.0
27.983514,86.90782708163265,6794.0
27.9845344,86.90782708163265,6876.0
27.9855548,86.90782708163265,6961.0
27.9865752,86.90782708163265,7031.0
27.9875956,86.90782708163265,7106.0
27.988616,86.90782708163265,7181.0
27.9896364,86.90782708163265,7262.0
27.9906568,86.90782708163265,7351.0
27.9916772,86.90782708163265,7423.0
27.9926977,86.90782708163265,7527.0
27.9937181,86.90782708163265,7567.0
27.9947385,86.90782708163265,7499.0
27.9957589,86.90782708163265,7416.0
27.9967793,86.90782708163265,7357.0
27.9977997,86.90782708163265,7281.0
27.9988201,86.90782708163265,7213.0
27.9998405,86.90782708163265,7136.0
28.0008609,86.90782708163265,7058.0
28.0018813,86.90782708163265,6950.0
28.0029017,86.90782708163265,6825.0
28.0039221,86.90782708163265,6697.0
28.0049426,86.90782708163265,6584.0
28.005963,86.90782708163265,6485.0
28.0069834,86.90782708163265,6366.0
28.0080038,86.90782708163265,6242.0
28.0090242,86.90782708163265,6184.0
28.0100446,86.90782708163265,6161.0
28.011065,86.90782708163265,6155.0
27.961065,86.90884748979592,7241.0
27.9620854,86.90884748979592,7193.0
27.9631058,86.90884748979592,7142.0
27.9641262,86.90884748979592,7056.0
27.9651466,86.90884748979592,6960.0
27.966167,86.90884748979592,6858.0
27.9671874,86.90884748979592,6775.0
27.9682079,86.90884748979592,6715.0
27.9692283,86.90884748979592,6692.0
27.9702487,86.90884748979592,6683.0
27.9712691,86.90884748979592,6648.0
27.9722895,86.90884748979592,6625.0
27.9733099,86.90884748979592,6630.0
27.9743303,86.90884748979592,6612.0
27.9753507,86.90884748979592,6584.0
27.9763711,86.90884748979592,6575.0
27.9773915,86.90884748979592,6574.0
27.9784119,86.90884748979592,6577.0
27.9794323,86.90884748979592,6607.0
27.9804528,86.90884748979592,6672.0
27.9814732,86.90884748979592,6740.0
27.9824936,86.90884748979592,6810.0
27.983514,86.90884748979592,6862.0
27.9845344,86.90884748979592,6937.0
27.9855548,86.90884748979592,7015.0
27.9865752,86.90884748979592,7097.0
27.9875956,86.90884748979592,7189.0
27.988616,86.90884748979592,7273.0
27.9896364,86.90884748979592,7342.0
27.9906568,86.90884748979592,7413.0
27.9916772,86.90884748979592,7472.0
27.9926977,86.90884748979592,7572.0
27.9937181,86.90884748979592,7590.0
27.9947385,86.90884748979592,7517.0
27.9957589,86.90884748979592,7437.0
27.9967793,86.90884748979592,7371.0
27.9977997,86.90884748979592,7306.0
27.9988201,86.90884748979592,7233.0
27.9998405,86.90884748979592,7140.0
28.0008609,86.90884748979592,7068.0
28.0018813,86.90884748979592,6962.0
28.0029017,86.90884748979592,6828.0
28.0039221,86.90884748979592,6714.0
28.0049426,86.90884748979592,6588.0
28.005963,86.90884748979592,6471.0
28.0069834,86.90884748979592,6347.0
28.0080038,86.90884748979592,6231.0
28.0090242,86.90884748979592,6186.0
28.0100446,86.90884748979592,6173.0
28.011065,86.90884748979592,6171.0
27.961065,86.90986789795919,7289.0
27.9620854,86.90986789795919,7228.0
27.9631058,86.90986789795919,7149.0
27.9641262,86.90986789795919,7054.0
27.9651466,86.90986789795919,6956.0
27.966167,86.90986789795919,6846.0
