Lat(X),Lng(Y),Elevation(Z)
46.2273694,-122.2285081632653,1174.0
46.2289,-122.2285081632653,1156.0
46.1539,-122.2269775510204,1055.0
46.1554306,-122.2269775510204,1066.0
46.1569612,-122.2269775510204,1077.0
46.1584918,-122.2269775510204,1095.0
46.1600224,-122.2269775510204,1105.0
46.1615531,-122.2269775510204,1127.0
46.1630837,-122.2269775510204,1158.0
46.1646143,-122.2269775510204,1197.0
46.1661449,-122.2269775510204,1216.0
46.1676755,-122.2269775510204,1228.0
46.1692061,-122.2269775510204,1260.0
46.1707367,-122.2269775510204,1332.0
46.1722673,-122.2269775510204,1389.0
46.173798,-122.2269775510204,1400.0
46.1753286,-122.2269775510204,1395.0
46.1768592,-122.2269775510204,1379.0
46.1783898,-122.2269775510204,1379.0
46.1799204,-122.2269775510204,1392.0
46.181451,-122.2269775510204,1423.0
46.1829816,-122.2269775510204,1448.0
46.1845122,-122.2269775510204,1455.0
46.1860429,-122.2269775510204,1482.0
46.1875735,-122.2269775510204,1514.0
46.1891041,-122.2269775510204,1532.0
46.1906347,-122.2269775510204,1526.0
46.1921653,-122.2269775510204,1527.0
46.1936959,-122.2269775510204,1577.0
46.1952265,-122.2269775510204,1591.0
46.1967571,-122.2269775510204,1580.0
46.1982878,-122.2269775510204,1561.0
46.1998184,-122.2269775510204,1563.0
46.201349,-122.2269775510204,1565.0
46.2028796,-122.2269775510204,1568.0
46.2044102,-122.2269775510204,1519.0
46.2059408,-122.2269775510204,1545.0
46.2074714,-122.2269775510204,1529.0
46.209002,-122.2269775510204,1475.0
46.2105327,-122.2269775510204,1363.0
46.2120633,-122.2269775510204,1293.0
46.2135939,-122.2269775510204,1382.0
46.2151245,-122.2269775510204,1400.0
46.2166551,-122.2269775510204,1385.0
46.2181857,-122.2269775510204,1364.0
46.2197163,-122.2269775510204,1345.0
46.2212469,-122.2269775510204,1313.0
46.2227776,-122.2269775510204,1285.0
46.2243082,-122.2269775510204,1234.0
46.2258388,-122.2269775510204,1199.0
46.2273694,-122.2269775510204,1185.0
46.2289,-122.2269775510204,1175.0
46.1539,-122.2254469387755,1060.0
46.1554306,-122.2254469387755,1073.0
46.1569612,-122.2254469387755,1086.0
46.1584918,-122.2254469387755,1103.0
46.1600224,-122.2254469387755,1117.0
46.1615531,-122.2254469387755,1136.0
46.1630837,-122.2254469387755,1167.0
46.1646143,-122.2254469387755,1200.0
46.1661449,-122.2254469387755,1221.0
46.1676755,-122.2254469387755,1231.0
46.1692061,-122.2254469387755,1272.0
46.1707367,-122.2254469387755,1358.0
46.1722673,-122.2254469387755,1398.0
46.173798,-122.2254469387755,1391.0
46.1753286,-122.2254469387755,1393.0
46.1768592,-122.2254469387755,1400.0
46.1783898,-122.2254469387755,1391.0
46.1799204,-122.2254469387755,1401.0
46.181451,-122.2254469387755,1433.0
46.1829816,-122.2254469387755,1458.0
46.1845122,-122.2254469387755,1472.0
46.1860429,-122.2254469387755,1501.0
46.1875735,-122.2254469387755,1539.0
46.1891041,-122.2254469387755,1563.0
46.1906347,-122.2254469387755,1554.0
46.1921653,-122.2254469387755,1560.0
46.1936959,-122.2254469387755,1603.0
46.1952265,-122.2254469387755,1625.0
46.1967571,-122.2254469387755,1619.0
46.1982878,-122.2254469387755,1610.0
46.1998184,-122.2254469387755,1599.0
46.201349,-122.2254469387755,1601.0
46.2028796,-122.2254469387755,1603.0
46.2044102,-122.2254469387755,1550.0
46.2059408,-122.2254469387755,1581.0
46.2074714,-122.2254469387755,1548.0
46.209002,-122.2254469387755,1501.0
46.2105327,-122.2254469387755,1388.0
46.2120633,-122.2254469387755,1310.0
46.2135939,-122.2254469387755,1405.0
46.2151245,-122.2254469387755,1414.0
46.2166551,-122.2254469387755,1403.0
46.2181857,-122.2254469387755,1378.0
46.2197163,-122.2254469387755,1354.0
46.2212469,-122.2254469387755,1324.0
46.2227776,-122.2254469387755,1276.0
46.2243082,-122.2254469387755,1226.0
46.2258388,-122.2254469387755,1215.0
46.2273694,-122.2254469387755,1219.0
46.2289,-122.2254469387755,1197.0
46.1539,-122.22391632653061,1068.0
46.1554306,-122.22391632653061,1080.0
46.1569612,-122.22391632653061,1093.0
46.1584918,-122.22391632653061,1111.0
46.1600224,-122.22391632653061,1127.0
46.1615531,-122.22391632653061,1147.0
46.1630837,-122.22391632653061,1179.0
46.1646143,-122.22391632653061,1207.0
46.1661449,-122.22391632653061,1233.0
46.1676755,-122.22391632653061,1244.0
46.1692061,-122.22391632653061,1283.0
46.1707367,-122.22391632653061,1360.0
46.1722673,-122.22391632653061,1382.0
46.173798,-122.22391632653061,1395.0
46.1753286,-122.22391632653061,1404.0
46.1768592,-122.22391632653061,1411.0
46.1783898,-122.22391632653061,1407.0
46.1799204,-122.22391632653061,1429.0
46.181451,-122.22391632653061,1445.0
46.1829816,-122.22391632653061,1480.0
46.1845122,-122.22391632653061,1493.0
46.1860429,-122.22391632653061,1516.0
46.1875735,-122.22391632653061,1564.0
46.1891041,-122.22391632653061,1602.0
46.1906347,-122.22391632653061,1604.0
46.1921653,-122.22391632653061,1606.0
46.1936959,-122.22391632653061,1642.0
46.1952265,-122.22391632653061,1662.0
46.1967571,-122.22391632653061,1655.0
46.1982878,-122.22391632653061,1656.0
46.1998184,-122.22391632653061,1655.0
46.201349,-122.22391632653061,1652.0
46.2028796,-122.22391632653061,1629.0
46.2044102,-122.22391632653061,1592.0
46.2059408,-122.22391632653061,1606.0
46.2074714,-122.22391632653061,1567.0
46.209002,-122.22391632653061,1521.0
46.2105327,-122.22391632653061,1395.0
46.2120633,-122.22391632653061,1349.0
46.2135939,-122.22391632653061,1433.0
46.2151245,-122.22391632653061,1446.0
46.2166551,-122.22391632653061,1414.0
46.2181857,-122.22391632653061,1391.0
46.2197163,-122.22391632653061,1349.0
46.2212469,-122.22391632653061,1304.0
46.2227776,-122.22391632653061,1256.0
46.2243082,-122.22391632653061,1243.0
46.2258388,-122.22391632653061,1250.0
46.2273694,-122.22391632653061,1238.0
46.2289,-122.22391632653061,1214.0
46.1539,-122.2223857142857,1074.0
46.1554306,-122.2223857142857,1090.0
46.1569612,-122.2223857142857,1102.0
