Lat(X),Lng(Y),Elevation(Z)
35.3400118,138.69504705882352,1767.0
35.3429529,138.69504705882352,1834.0
35.3458941,138.69504705882352,1878.0
35.3488353,138.69504705882352,1918.0
35.3517765,138.69504705882352,1934.0
35.3547176,138.69504705882352,1966.0
35.3576588,138.69504705882352,1969.0
35.3606,138.69504705882352,1995.0
35.3635412,138.69504705882352,2049.0
35.3664824,138.69504705882352,2077.0
35.3694235,138.69504705882352,2073.0
35.3723647,138.69504705882352,2101.0
35.3753059,138.69504705882352,2109.0
35.3782471,138.69504705882352,2100.0
35.3811882,138.69504705882352,2095.0
35.3841294,138.69504705882352,2077.0
35.3870706,138.69504705882352,2065.0
35.3900118,138.69504705882352,2012.0
35.3929529,138.69504705882352,2006.0
35.3958941,138.69504705882352,1998.0
35.3988353,138.69504705882352,1940.0
35.4017765,138.69504705882352,1859.0
35.4047176,138.69504705882352,1802.0
35.4076588,138.69504705882352,1729.0
35.4106,138.69504705882352,1678.0
35.3106,138.6979882352941,1295.0
35.3135412,138.6979882352941,1331.0
35.3164824,138.6979882352941,1360.0
35.3194235,138.6979882352941,1424.0
35.3223647,138.6979882352941,1463.0
35.3253059,138.6979882352941,1489.0
35.3282471,138.6979882352941,1546.0
35.3311882,138.6979882352941,1611.0
35.3341294,138.6979882352941,1676.0
35.3370706,138.6979882352941,1760.0
35.3400118,138.6979882352941,1840.0
35.3429529,138.6979882352941,1892.0
35.3458941,138.6979882352941,1965.0
35.3488353,138.6979882352941,2010.0
35.3517765,138.6979882352941,2036.0
35.3547176,138.6979882352941,2099.0
35.3576588,138.6979882352941,2080.0
35.3606,138.6979882352941,2101.0
35.3635412,138.6979882352941,2143.0
35.3664824,138.6979882352941,2193.0
35.3694235,138.6979882352941,2188.0
35.3723647,138.6979882352941,2203.0
35.3753059,138.6979882352941,2215.0
35.3782471,138.6979882352941,2196.0
35.3811882,138.6979882352941,2193.0
35.3841294,138.6979882352941,2177.0
35.3870706,138.6979882352941,2117.0
35.3900118,138.6979882352941,2092.0
35.3929529,138.6979882352941,2055.0
35.3958941,138.6979882352941,2027.0
35.3988353,138.6979882352941,1995.0
35.4017765,138.6979882352941,1896.0
35.4047176,138.6979882352941,1811.0
35.4076588,138.6979882352941,1753.0
35.4106,138.6979882352941,1695.0
35.3106,138.7009294117647,1337.0
35.3135412,138.7009294117647,1369.0
35.3164824,138.7009294117647,1411.0
35.3194235,138.7009294117647,1447.0
35.3223647,138.7009294117647,1505.0
35.3253059,138.7009294117647,1549.0
35.3282471,138.7009294117647,1625.0
35.3311882,138.7009294117647,1707.0
35.3341294,138.7009294117647,1743.0
35.3370706,138.7009294117647,1867.0
35.3400118,138.7009294117647,1895.0
35.3429529,138.7009294117647,1966.0
35.3458941,138.7009294117647,2048.0
35.3488353,138.7009294117647,2107.0
35.3517765,138.7009294117647,2184.0
35.3547176,138.7009294117647,2219.0
35.3576588,138.7009294117647,2201.0
35.3606,138.7009294117647,2227.0
35.3635412,138.7009294117647,2276.0
35.3664824,138.7009294117647,2317.0
35.3694235,138.7009294117647,2304.0
35.3723647,138.7009294117647,2310.0
35.3753059,138.7009294117647,2310.0
35.3782471,138.7009294117647,2294.0
35.3811882,138.7009294117647,2289.0
35.3841294,138.7009294117647,2250.0
35.3870706,138.7009294117647,2176.0
35.3900118,138.7009294117647,2172.0
35.3929529,138.7009294117647,2149.0
35.3958941,138.7009294117647,2091.0
35.3988353,138.7009294117647,1998.0
35.4017765,138.7009294117647,1901.0
35.4047176,138.7009294117647,1820.0
35.4076588,138.7009294117647,1760.0
35.4106,138.7009294117647,1743.0
35.3106,138.70387058823528,1373.0
35.3135412,138.70387058823528,1422.0
35.3164824,138.70387058823528,1467.0
35.3194235,138.70387058823528,1502.0
35.3223647,138.70387058823528,1554.0
35.3253059,138.70387058823528,1602.0
35.3282471,138.70387058823528,1660.0
35.3311882,138.70387058823528,1762.0
35.3341294,138.70387058823528,1807.0
35.3370706,138.70387058823528,1896.0
35.3400118,138.70387058823528,1972.0
35.3429529,138.70387058823528,2058.0
35.3458941,138.70387058823528,2119.0
35.3488353,138.70387058823528,2210.0
35.3517765,138.70387058823528,2296.0
35.3547176,138.70387058823528,2357.0
35.3576588,138.70387058823528,2362.0
35.3606,138.70387058823528,2352.0
35.3635412,138.70387058823528,2409.0
35.3664824,138.70387058823528,2449.0
35.3694235,138.70387058823528,2430.0
35.3723647,138.70387058823528,2438.0
35.3753059,138.70387058823528,2422.0
35.3782471,138.70387058823528,2411.0
35.3811882,138.70387058823528,2362.0
35.3841294,138.70387058823528,2288.0
35.3870706,138.70387058823528,2239.0
35.3900118,138.70387058823528,2196.0
35.3929529,138.70387058823528,2148.0
35.3958941,138.70387058823528,2055.0
35.3988353,138.70387058823528,1972.0
35.4017765,138.70387058823528,1893.0
35.4047176,138.70387058823528,1838.0
35.4076588,138.70387058823528,1789.0
35.4106,138.70387058823528,1771.0
35.3106,138.70681176470586,1422.0
35.3135412,138.70681176470586,1475.0
35.3164824,138.70681176470586,1519.0
35.3194235,138.70681176470586,1560.0
35.3223647,138.70681176470586,1575.0
35.3253059,138.70681176470586,1668.0
35.3282471,138.70681176470586,1699.0
35.3311882,138.70681176470586,1773.0
35.3341294,138.70681176470586,1853.0
35.3370706,138.70681176470586,1949.0
35.3400118,138.70681176470586,2043.0
35.3429529,138.70681176470586,2138.0
35.3458941,138.70681176470586,2234.0
35.3488353,138.70681176470586,2320.0
35.3517765,138.70681176470586,2423.0
35.3547176,138.70681176470586,2507.0
35.3576588,138.70681176470586,2524.0
35.3606,138.70681176470586,2489.0
35.3635412,138.70681176470586,2560.0
35.3664824,138.70681176470586,2592.0
35.3694235,138.70681176470586,2572.0
35.3723647,138.70681176470586,2546.0
35.3753059,138.70681176470586,2552.0
35.3782471,138.70681176470586,2498.0
35.3811882,138.70681176470586,2430.0
35.3841294,138.70681176470586,2373.0
35.3870706,138.70681176470586,2299.0
35.3900118,138.70681176470586,2217.0
35.3929529,138.70681176470586,2133.0
35.3958941,138.70681176470586,2059.0
35.3988353,138.70681176470586,1989.0
35.4017765,138.70681176470586,1953.0
35.4047176,138.70681176470586,1857.0
35.4076588,138.70681176470586,1795.0
35.4106,138.70681176470586,1737.0
35.3106,138.70975294117645,1457.0
35.3135412,138.70975294117645,1521.0
35.3164824,138.70975294117645,1558.0
35.3194235,138.70975294117645,1592.0
35.3223647,138.70975294117645,1609.0
35.3253059,138.70975294117645,1691.0
35.3282471,138.70975294117645,1745.0
35.3311882,138.70975294117645,1818.0
35.3341294,138.70975294117645,1913.0
35.3370706,138.70975294117645,2004.0
35.3400118,138.70975294117645,2123.0
35.3429529,138.70975294117645,2220.0
35.3458941,138.70975294117645,2329.0
35.3488353,138.70975294117645,2444.0
35.3517765,138.70975294117645,2536.0
35.3547176,138.70975294117645,2643.0
35.3576588,138.70975294117645,2687.0
35.3606,138.70975294117645,2651.0
35.3635412,138.70975294117645,2716.0
35.3664824,138.70975294117645,2746.0
35.3694235,138.70975294117645,2715.0
35.3723647,138.70975294117645,2669.0
35.3753059,138.70975294117645,2656.0
35.3782471,138.70975294117645,2583.0
35.3811882,138.70975294117645,2504.0
35.3841294,138.70975294117645,2401.0
35.3870706,138.70975294117645,2303.0
35.3900118,138.70975294117645,2221.0
35.3929529,138.70975294117645,2152.0
35.3958941,138.70975294117645,2086.0
35.3988353,138.70975294117645,1995.0
35.4017765,138.70975294117645,1940.0
35.4047176,138.70975294117645,1847.0
35.4076588,138.70975294117645,1787.0
35.4106,138.70975294117645,1735.0
35.3106,138.71269411764703,1475.0
35.3135412,138.71269411764703,1544.0
35.3164824,138.71269411764703,1601.0
35.3194235,138.71269411764703,1624.0
35.3223647,138.71269411764703,1657.0
35.3253059,138.71269411764703,1697.0
35.3282471,138.71269411764703,1766.0
35.3311882,138.71269411764703,1879.0
35.3341294,138.71269411764703,1986.0
35.3370706,138.71269411764703,2097.0
35.3400118,138.71269411764703,2211.0
35.3429529,138.71269411764703,2323.0
35.3458941,138.71269411764703,2438.0
35.3488353,138.71269411764703,2560.0
35.3517765,138.71269411764703,2674.0
35.3547176,138.71269411764703,2779.0
35.3576588,138.71269411764703,2851.0
35.3606,138.71269411764703,2818.0
35.3635412,138.71269411764703,2872.0
35.3664824,138.71269411764703,2899.0
35.3694235,138.71269411764703,2858.0
35.3723647,138.71269411764703,2799.0
35.3753059,138.71269411764703,2752.0
35.3782471,138.71269411764703,2670.0
35.3811882,138.71269411764703,2559.0
35.3841294,138.71269411764703,2427.0
35.3870706,138.71269411764703,2335.0
35.3900118,138.71269411764703,2254.0
35.3929529,138.71269411764703,2176.0
35.3958941,138.71269411764703,2099.0
35.3988353,138.71269411764703,1988.0
35.4017765,138.71269411764703,1906.0
35.4047176,138.71269411764703,1842.0
35.4076588,138.71269411764703,1783.0
35.4106,138.71269411764703,1728.0
35.3106,138.71563529411765,1499.0
35.3135412,138.71563529411765,1575.0
35.3164824,138.71563529411765,1627.0
35.3194235,138.71563529411765,1667.0
35.3223647,138.71563529411765,1693.0
35.3253059,138.71563529411765,1711.0
35.3282471,138.71563529411765,1805.0
35.3311882,138.71563529411765,1916.0
35.3341294,138.71563529411765,2038.0
35.3370706,138.71563529411765,2157.0
35.3400118,138.71563529411765,2290.0
35.3429529,138.71563529411765,2416.0
35.3458941,138.71563529411765,2549.0
35.3488353,138.71563529411765,2674.0
35.3517765,138.71563529411765,2811.0
35.3547176,138.71563529411765,2918.0
35.3576588,138.71563529411765,3011.0
35.3606,138.71563529411765,3004.0
35.3635412,138.71563529411765,3011.0
35.3664824,138.71563529411765,3073.0
35.3694235,138.71563529411765,3001.0
35.3723647,138.71563529411765,2934.0
35.3753059,138.71563529411765,2861.0
35.3782471,138.71563529411765,2749.0
35.3811882,138.71563529411765,2597.0
35.3841294,138.71563529411765,2474.0
35.3870706,138.71563529411765,2372.0
35.3900118,138.71563529411765,2275.0
35.3929529,138.71563529411765,2189.0
35.3958941,138.71563529411765,2100.0
35.3988353,138.71563529411765,1998.0
35.4017765,138.71563529411765,1932.0
35.4047176,138.71563529411765,1846.0
35.4076588,138.71563529411765,1776.0
35.4106,138.71563529411765,1709.0
35.3106,138.71857647058823,1521.0
35.3135412,138.71857647058823,1603.0
35.3164824,138.71857647058823,1657.0
35.3194235,138.71857647058823,1696.0
35.3223647,138.71857647058823,1724.0
35.3253059,138.71857647058823,1744.0
35.3282471,138.71857647058823,1842.0
35.3311882,138.71857647058823,1959.0
35.3341294,138.71857647058823,2081.0
35.3370706,138.71857647058823,2203.0
35.3400118,138.71857647058823,2359.0
35.3429529,138.71857647058823,2480.0
35.3458941,138.71857647058823,2637.0
35.3488353,138.71857647058823,2783.0
35.3517765,138.71857647058823,2937.0
35.3547176,138.71857647058823,3071.0
35.3576588,138.71857647058823,3171.0
35.3606,138.71857647058823,3197.0
35.3635412,138.71857647058823,3153.0
35.3664824,138.71857647058823,3240.0
35.3694235,138.71857647058823,3145.0
35.3723647,138.71857647058823,3078.0
35.3753059,138.71857647058823,2954.0
35.3782471,138.71857647058823,2791.0
35.3811882,138.71857647058823,2637.0
35.3841294,138.71857647058823,2508.0
35.3870706,138.71857647058823,2398.0
35.3900118,138.71857647058823,2282.0
35.3929529,138.71857647058823,2187.0
35.3958941,138.71857647058823,2108.0
35.3988353,138.71857647058823,2024.0
35.4017765,138.71857647058823,1922.0
35.4047176,138.71857647058823,1836.0
35.4076588,138.71857647058823,1746.0
35.4106,138.71857647058823,1686.0
35.3106,138.72151764705882,1519.0
35.3135412,138.72151764705882,1625.0
35.3164824,138.72151764705882,1676.0
35.3194235,138.72151764705882,1722.0
35.3223647,138.72151764705882,1746.0
35.3253059,138.72151764705882,1785.0
35.3282471,138.72151764705882,1861.0
35.3311882,138.72151764705882,2000.0
35.3341294,138.72151764705882,2140.0
35.3370706,138.72151764705882,2274.0
35.3400118,138.72151764705882,2419.0
35.3429529,138.72151764705882,2571.0
35.3458941,138.72151764705882,2710.0
35.3488353,138.72151764705882,2878.0
35.3517765,138.72151764705882,3048.0
35.3547176,138.72151764705882,3213.0
35.3576588,138.72151764705882,3337.0
35.3606,138.72151764705882,3399.0
35.3635412,138.72151764705882,3361.0
35.3664824,138.72151764705882,3399.0
35.3694235,138.72151764705882,3297.0
35.3723647,138.72151764705882,3175.0
35.3753059,138.72151764705882,2997.0
35.3782471,138.72151764705882,2855.0
35.3811882,138.72151764705882,2704.0
35.3841294,138.72151764705882,2566.0
35.3870706,138.72151764705882,2431.0
35.3900118,138.72151764705882,2322.0
35.3929529,138.72151764705882,2231.0
35.3958941,138.72151764705882,2148.0
35.3988353,138.72151764705882,2047.0
35.4017765,138.72151764705882,1935.0
35.4047176,138.72151764705882,1838.0
35.4076588,138.72151764705882,1746.0
35.4106,138.72151764705882,1664.0
35.3106,138.7244588235294,1526.0
35.3135412,138.7244588235294,1646.0
35.3164824,138.7244588235294,1690.0
35.3194235,138.7244588235294,1736.0
35.3223647,138.7244588235294,1778.0
35.3253059,138.7244588235294,1825.0
35.3282471,138.7244588235294,1880.0
35.3311882,138.7244588235294,1973.0
35.3341294,138.7244588235294,2116.0
35.3370706,138.7244588235294,2272.0
35.3400118,138.7244588235294,2443.0
35.3429529,138.7244588235294,2615.0
35.3458941,138.7244588235294,2796.0
35.3488353,138.7244588235294,2965.0
35.3517765,138.7244588235294,3139.0
35.3547176,138.7244588235294,3324.0
35.3576588,138.7244588235294,3488.0
35.3606,138.7244588235294,3579.0
35.3635412,138.7244588235294,3574.0
35.3664824,138.7244588235294,3538.0
35.3694235,138.7244588235294,3420.0
35.3723647,138.7244588235294,3261.0
35.3753059,138.7244588235294,3092.0
35.3782471,138.7244588235294,2928.0
35.3811882,138.7244588235294,2764.0
35.3841294,138.7244588235294,2615.0
35.3870706,138.7244588235294,2487.0
35.3900118,138.7244588235294,2373.0
35.3929529,138.7244588235294,2270.0
35.3958941,138.7244588235294,2155.0
35.3988353,138.7244588235294,2053.0
35.4017765,138.7244588235294,1951.0
35.4047176,138.7244588235294,1834.0
35.4076588,138.7244588235294,1732.0
35.4106,138.7244588235294,1646.0
35.3106,138.7274,1519.0
35.3135412,138.7274,1592.0
35.3164824,138.7274,1664.0
35.3194235,138.7274,1747.0
35.3223647,138.7274,1805.0
35.3253059,138.7274,1871.0
35.3282471,138.7274,1952.0
35.3311882,138.7274,2040.0
35.3341294,138.7274,2125.0
35.3370706,138.7274,2309.0
35.3400118,138.7274,2469.0
35.3429529,138.7274,2631.0
35.3458941,138.7274,2810.0
35.3488353,138.7274,3004.0
35.3517765,138.7274,3198.0
35.3547176,138.7274,3403.0
35.3576588,138.7274,3581.0
35.3606,138.7274,3737.0
35.3635412,138.7274,3709.0
35.3664824,138.7274,3681.0
35.3694235,138.7274,3539.0
35.3723647,138.7274,3351.0
35.3753059,138.7274,3155.0
35.3782471,138.7274,2980.0
35.3811882,138.7274,2811.0
35.3841294,138.7274,2656.0
35.3870706,138.7274,2543.0
35.3900118,138.7274,2431.0
35.3929529,138.7274,2301.0
35.3958941,138.7274,2191.0
35.3988353,138.7274,2081.0
35.4017765,138.7274,1942.0
35.4047176,138.7274,1813.0
35.4076588,138.7274,1731.0
35.4106,138.7274,1690.0
35.3106,138.73034117647057,1520.0
35.3135412,138.73034117647057,1602.0
35.3164824,138.73034117647057,1648.0
35.3194235,138.73034117647057,1703.0
35.3223647,138.73034117647057,1793.0
35.3253059,138.73034117647057,1878.0
35.3282471,138.73034117647057,1994.0
35.3311882,138.73034117647057,2097.0
35.3341294,138.73034117647057,2208.0
35.3370706,138.73034117647057,2349.0
35.3400118,138.73034117647057,2505.0
35.3429529,138.73034117647057,2672.0
35.3458941,138.73034117647057,2846.0
35.3488353,138.73034117647057,3022.0
35.3517765,138.73034117647057,3221.0
35.3547176,138.73034117647057,3421.0
35.3576588,138.73034117647057,3606.0
35.3606,138.73034117647057,3672.0
35.3635412,138.73034117647057,3569.0
35.3664824,138.73034117647057,3718.0
35.3694235,138.73034117647057,3594.0
35.3723647,138.73034117647057,3392.0
35.3753059,138.73034117647057,3197.0
35.3782471,138.73034117647057,3022.0
35.3811882,138.73034117647057,2860.0
35.3841294,138.73034117647057,2720.0
35.3870706,138.73034117647057,2580.0
35.3900118,138.73034117647057,2454.0
35.3929529,138.73034117647057,2331.0
35.3958941,138.73034117647057,2237.0
35.3988353,138.73034117647057,2139.0
35.4017765,138.73034117647057,1974.0
35.4047176,138.73034117647057,1820.0
35.4076588,138.73034117647057,1699.0
35.4106,138.73034117647057,1689.0
35.3106,138.73328235294116,1514.0
35.3135412,138.73328235294116,1593.0
35.3164824,138.73328235294116,1646.0
35.3194235,138.73328235294116,1702.0
35.3223647,138.73328235294116,1805.0
35.3253059,138.73328235294116,1923.0
35.3282471,138.73328235294116,2050.0
35.3311882,138.73328235294116,2161.0
35.3341294,138.73328235294116,2267.0
35.3370706,138.73328235294116,2393.0
35.3400118,138.73328235294116,2537.0
35.3429529,138.73328235294116,2696.0
35.3458941,138.73328235294116,2875.0
35.3488353,138.73328235294116,3057.0
35.3517765,138.73328235294116,3244.0
35.3547176,138.73328235294116,3405.0
35.3576588,138.73328235294116,3561.0
35.3606,138.73328235294116,3714.0
35.3635412,138.73328235294116,3689.0
35.3664824,138.73328235294116,3656.0
35.3694235,138.73328235294116,3492.0
35.3723647,138.73328235294116,3395.0
35.3753059,138.73328235294116,3205.0
35.3782471,138.73328235294116,3042.0
35.3811882,138.73328235294116,2871.0
35.3841294,138.73328235294116,2714.0
35.3870706,138.73328235294116,2579.0
35.3900118,138.73328235294116,2445.0
35.3929529,138.73328235294116,2337.0
35.3958941,138.73328235294116,2300.0
35.3988353,138.73328235294116,2193.0
35.4017765,138.73328235294116,2061.0
35.4047176,138.73328235294116,1876.0
35.4076588,138.73328235294116,1727.0
35.4106,138.73328235294116,1610.0
35.3106,138.73622352941175,1522.0
35.3135412,138.73622352941175,1590.0
35.3164824,138.73622352941175,1645.0
35.3194235,138.73622352941175,1704.0
35.3223647,138.73622352941175,1796.0
35.3253059,138.73622352941175,1934.0
35.3282471,138.73622352941175,2067.0
35.3311882,138.73622352941175,2172.0
35.3341294,138.73622352941175,2270.0
35.3370706,138.73622352941175,2396.0
35.3400118,138.73622352941175,2538.0
35.3429529,138.73622352941175,2705.0
35.3458941,138.73622352941175,2869.0
35.3488353,138.73622352941175,3036.0
35.3517765,138.73622352941175,3205.0
35.3547176,138.73622352941175,3361.0
35.3576588,138.73622352941175,3486.0
35.3606,138.73622352941175,3591.0
35.3635412,138.73622352941175,3621.0
35.3664824,138.73622352941175,3541.0
35.3694235,138.73622352941175,3395.0
35.3723647,138.73622352941175,3255.0
35.3753059,138.73622352941175,3155.0
35.3782471,138.73622352941175,3004.0
35.3811882,138.73622352941175,2839.0
35.3841294,138.73622352941175,2688.0
35.3870706,138.73622352941175,2548.0
35.3900118,138.73622352941175,2405.0
35.3929529,138.73622352941175,2260.0
35.3958941,138.73622352941175,2156.0
35.3988353,138.73622352941175,2114.0
35.4017765,138.73622352941175,2008.0
35.4047176,138.73622352941175,1829.0
35.4076588,138.73622352941175,1714.0
35.4106,138.73622352941175,1602.0
35.3106,138.73916470588233,1524.0
35.3135412,138.73916470588233,1601.0
35.3164824,138.73916470588233,1660.0
35.3194235,138.73916470588233,1731.0
35.3223647,138.73916470588233,1803.0
35.3253059,138.73916470588233,1911.0
35.3282471,138.73916470588233,2018.0
